Accident year,Casualty severity,Local authority,Ons code,Casualty age,Accident month,Accident day,Accident hour,Casualties,Built up roads,Casualty sex,Detailed road user,Special conditions at site,Light condition,Road user by casualty class,Road user,Road surface,Road type,Speed limit,Road class,Weather condition,Casualty class
2020,Slightly injured,Hillingdon,E09000017,22,October,Sunday,10,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Slip road,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hackney,E09000012,32,October,Tuesday,10,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Camden,E09000007,26,July,Wednesday,16,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,One way street,1-20 mph,A,Other,Driver or rider
2020,Slightly injured,Camden,E09000007,51,June,Saturday,16,1,Built up road,Male,Van / Goods veh (3.5 tonnes mgw or under) occupant,None,Daylight,Van_Driver,Van / Goods 3.5 tonnes mgw or under,Dry,Single carriageway,21-30 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Camden,E09000007,29,February,Saturday,6,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Wet or damp,Single carriageway,1-20 mph,B,Fine no high winds,Driver or rider
2020,Seriously injured,Hounslow,E09000018,29,November,Friday,19,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Dual carriageway,31-40 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Camden,E09000007,62,September,Monday,10,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,One way street,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Hackney,E09000012,26,October,Sunday,14,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Hackney,E09000012,32,March,Friday,9,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Dual carriageway,1-20 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Harrow,E09000015,28,March,Sunday,9,1,Built up road,Male,Car occupant (from 2005),Auto traffic signal - out,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,37,May,Sunday,21,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Harrow,E09000015,48,December,Thursday,14,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Wet or damp,Single carriageway,1-20 mph,C,Fine no high winds,Pedestrian
2020,Slightly injured,Brent,E09000005,19,April,Tuesday,0,2,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Passenger
2020,Seriously injured,Brent,E09000005,19,April,Tuesday,0,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Brent,E09000005,24,April,Thursday,16,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,C,Fine no high winds,Driver or rider
2020,Seriously injured,Brent,E09000005,29,November,Monday,17,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Haringey,E09000014,20,July,Thursday,12,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Haringey,E09000014,29,September,Saturday,11,1,Built up road,Male,Van / Goods veh (3.5 tonnes mgw or under) occupant,None,Daylight,Van_Driver,Van / Goods 3.5 tonnes mgw or under,Dry,One way street,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Haringey,E09000014,24,August,Wednesday,23,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Bromley,E09000006,53,June,Tuesday,22,1,Built up road,Male,Car occupant (from 2005),Unknown,Darkness - lighting unknown,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,39,January,Friday,14,1,Built up road,Male,Taxi/Private hire car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,One way street,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,45,February,Tuesday,15,1,Built up road,Male,Pedestrian,Unknown,Darkness - lighting unknown,Pedestrian,Pedestrian,Unknown,Unknown,21-30 mph,A,Unknown,Pedestrian
2020,Slightly injured,Barnet,E09000003,11,December,Thursday,16,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Wet or damp,Single carriageway,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Bexley,E09000004,37,December,Wednesday,6,1,Built up road,Male,Van / Goods veh (3.5 tonnes mgw or under) occupant,None,Darkness - lights lit,Van_Driver,Van / Goods 3.5 tonnes mgw or under,Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Lewisham,E09000023,35,July,Sunday,18,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,C,Fine no high winds,Driver or rider
2020,Seriously injured,Southwark,E09000028,67,July,Monday,12,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Southwark,E09000028,19,April,Saturday,18,1,Built up road,Male,Other vehicle occupant,None,Daylight,Other_Vehicle_Occupant,Other vehicle,Dry,Single carriageway,1-20 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Lewisham,E09000023,30,March,Tuesday,7,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Lewisham,E09000023,19,December,Monday,15,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,One way street,1-20 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Tower Hamlets,E09000030,57,February,Friday,8,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,Roundabout,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Tower Hamlets,E09000030,30,December,Tuesday,21,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Unknown,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Tower Hamlets,E09000030,28,March,Wednesday,11,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Tower Hamlets,E09000030,25,June,Thursday,0,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,1-20 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Westminster,E09000033,48,December,Friday,17,1,Built up road,Female,Pedestrian,Unknown,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Roundabout,1-20 mph,B,Fine no high winds,Pedestrian
2020,Seriously injured,Westminster,E09000033,50,July,Monday,7,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),Road surface defective,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Lambeth,E09000022,40,September,Monday,14,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Slip road,1-20 mph,A,Fine no high winds,Driver or rider
2020,Killed,Barking,E09000002,41,August,Wednesday,15,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Dual carriageway,21-30 mph,C,Fine no high winds,Pedestrian
2020,Slightly injured,Newham,E09000025,36,June,Tuesday,8,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Lambeth,E09000022,35,October,Tuesday,16,1,Built up road,Male,Motorcycle 50cc and under rider or passenger,None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Sutton,E09000029,31,December,Friday,18,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,B,Unknown,Driver or rider
2020,Seriously injured,Hammersmith,E09000013,76,December,Tuesday,19,1,Built up road,Male,Pedestrian,Unknown,Darkness - lights lit,Pedestrian,Pedestrian,Unknown,Unknown,21-30 mph,A,Unknown,Pedestrian
2020,Slightly injured,Bromley,E09000006,36,September,Tuesday,10,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Harrow,E09000015,43,February,Wednesday,8,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Roundabout,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,49,January,Sunday,16,1,Built up road,Male,Bus or coach occupant (17 or more pass seats),None,Darkness - lights lit,Bus_Passenger,Bus or coach,Wet or damp,Single carriageway,21-30 mph,Unclassified,Raining no high winds,Passenger
2020,Slightly injured,Greenwich,E09000011,31,November,Thursday,13,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Roundabout,21-30 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,32,September,Sunday,10,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Merton,E09000024,39,September,Monday,16,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Unknown,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hackney,E09000012,42,January,Tuesday,13,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,A,Other,Driver or rider
2020,Slightly injured,Hounslow,E09000018,24,November,Saturday,21,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lighting unknown,Car_Driver,Car (Includes taxis and minibus),Unknown,Roundabout,1-20 mph,C,Raining no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,24,May,Thursday,15,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Roundabout,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Wandsworth,E09000032,29,November,Friday,17,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Wet or damp,Unknown,21-30 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Waltham Forest,E09000031,44,May,Saturday,23,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lighting unknown,Car_Driver,Car (Includes taxis and minibus),Dry,Unknown,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Waltham Forest,E09000031,27,August,Monday,15,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Wet or damp,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,37,December,Wednesday,23,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,A,Fine no high winds,Passenger
2020,Slightly injured,Waltham Forest,E09000031,52,August,Saturday,17,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Richmond upon Thames,E09000027,22,August,Saturday,11,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Merton,E09000024,55,August,Friday,7,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,C,Fine no high winds,Driver or rider
2020,Seriously injured,Merton,E09000024,26,October,Saturday,7,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Newham,E09000025,32,May,Thursday,14,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Unknown,1-20 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Westminster,E09000033,35,February,Monday,16,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Dual carriageway,21-30 mph,A,Fine + high winds,Driver or rider
2020,Slightly injured,Westminster,E09000033,28,July,Thursday,18,1,Built up road,Female,Cyclist,Unknown,Daylight,Pedal Cyclist,Pedal cycle,Dry,One way street,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Westminster,E09000033,50,May,Monday,2,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Lambeth,E09000022,45,November,Monday,18,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,46,June,Tuesday,13,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Greenwich,E09000011,36,July,Friday,22,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,Roundabout,21-30 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,23,September,Wednesday,13,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Dual carriageway,31-40 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Croydon,E09000008,25,May,Monday,5,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Islington,E09000019,35,January,Friday,9,1,Built up road,Male,Motorcycle over 500cc rider/passenger (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Unknown,1-20 mph,A,Raining + high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,21,June,Thursday,16,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,39,May,Wednesday,19,1,Built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,29,January,Friday,15,1,Built up road,Male,Van / Goods veh (3.5 tonnes mgw or under) occupant,None,Daylight,Van_Driver,Van / Goods 3.5 tonnes mgw or under,Dry,Dual carriageway,31-40 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hillingdon,E09000017,26,May,Friday,7,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Roundabout,31-40 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Islington,E09000019,31,August,Sunday,5,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Lewisham,E09000023,60,June,Tuesday,21,1,Built up road,Male,Taxi/Private hire car occupant (from 2005),Auto traffic signal - out,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,B,Fine no high winds,Driver or rider
2020,Slightly injured,Hackney,E09000012,50,July,Monday,19,1,Built up road,Female,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Unknown,21-30 mph,A,Other,Driver or rider
2020,Slightly injured,Hackney,E09000012,35,April,Wednesday,21,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights unlit,Motor_Cycle_Rider,Motorcycle,Unknown,Unknown,1-20 mph,Unclassified,Unknown,Driver or rider
2020,Slightly injured,Ealing,E09000009,19,October,Friday,9,1,Built up road,Male,Pedestrian,None,Darkness - lights unlit,Pedestrian,Pedestrian,Wet or damp,Single carriageway,1-20 mph,C,Raining no high winds,Pedestrian
2020,Slightly injured,Kingston upon Thames,E09000021,35,May,Friday,11,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Bexley,E09000004,79,September,Saturday,6,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Redbridge,E09000026,38,February,Saturday,20,1,Built up road,Male,Taxi/Private hire car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,31-40 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Bexley,E09000004,32,June,Saturday,12,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Single carriageway,21-30 mph,A,Raining no high winds,Driver or rider
2020,Slightly injured,Havering,E09000016,40,December,Thursday,19,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,B,Fine no high winds,Passenger
2020,Slightly injured,Lambeth,E09000022,40,August,Thursday,5,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Westminster,E09000033,73,March,Friday,13,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Seriously injured,Westminster,E09000033,31,January,Wednesday,14,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,B,Fine no high winds,Pedestrian
2020,Slightly injured,Southwark,E09000028,32,October,Thursday,15,1,Built up road,Female,Taxi/Private hire car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,A,Other,Driver or rider
2020,Slightly injured,Southwark,E09000028,Unknown or missing,February,Friday,19,1,Built up road,Male,Cyclist,Unknown,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Unknown,Unknown,21-30 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Southwark,E09000028,48,April,Wednesday,11,1,Built up road,Female,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Single carriageway,1-20 mph,Unclassified,Fine no high winds,Driver or rider
2020,Slightly injured,Southwark,E09000028,37,December,Friday,13,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Unknown,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Tower Hamlets,E09000030,29,November,Saturday,19,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Tower Hamlets,E09000030,15,November,Saturday,19,1,Built up road,Female,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Lambeth,E09000022,35,August,Monday,3,1,Built up road,Male,Van / Goods veh (3.5 tonnes mgw or under) occupant,None,Darkness - lights lit,Van_Driver,Van / Goods 3.5 tonnes mgw or under,Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Lambeth,E09000022,19,January,Thursday,0,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Passenger,Car (Includes taxis and minibus),Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Passenger
2020,Slightly injured,Westminster,E09000033,35,December,Sunday,17,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Waltham Forest,E09000031,20,March,Friday,7,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,1-20 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Waltham Forest,E09000031,71,February,Saturday,9,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Unknown,1-20 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Barnet,E09000003,Unknown or missing,July,Tuesday,9,1,Non built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Dual carriageway,41-50 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,76,June,Tuesday,17,1,Non built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Dry,Dual carriageway,41-50 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Barnet,E09000003,23,November,Tuesday,6,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Dual carriageway,31-40 mph,A,Fine no high winds,Pedestrian
2020,Seriously injured,Enfield,E09000010,70,November,Thursday,17,1,Built up road,Male,Pedestrian,None,Darkness - lights lit,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,Unclassified,Fine no high winds,Pedestrian
2020,Slightly injured,Barnet,E09000003,31,December,Monday,18,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Darkness - lights lit,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,21-30 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,26,September,Saturday,22,1,Built up road,Female,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Dry,Roundabout,21-30 mph,C,Fine no high winds,Driver or rider
2020,Seriously injured,Enfield,E09000010,13,October,Thursday,16,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Single carriageway,21-30 mph,A,Raining no high winds,Pedestrian
2020,Seriously injured,Brent,E09000005,18,April,Monday,18,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,62,January,Friday,15,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Roundabout,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,27,March,Wednesday,17,1,Built up road,Female,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Single carriageway,21-30 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Barnet,E09000003,23,December,Tuesday,1,1,Built up road,Male,Car occupant (from 2005),None,Darkness - lights lit,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Roundabout,21-30 mph,A,Fine no high winds,Driver or rider
2020,Seriously injured,Greenwich,E09000011,27,September,Friday,17,1,Built up road,Male,Motorcycle 126cc - 500cc rider/passr (from 2005),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,Single carriageway,21-30 mph,A,Unknown,Driver or rider
2020,Slightly injured,Croydon,E09000008,74,March,Thursday,14,1,Built up road,Male,Car occupant (from 2005),None,Daylight,Car_Driver,Car (Includes taxis and minibus),Wet or damp,Unknown,21-30 mph,A,Raining + high winds,Driver or rider
2020,Seriously injured,Croydon,E09000008,34,August,Wednesday,19,1,Built up road,Male,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Dry,Dual carriageway,21-30 mph,A,Fine no high winds,Pedestrian
2020,Slightly injured,Hammersmith,E09000013,32,January,Friday,19,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,One way street,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,25,May,Saturday,20,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Dry,One way street,1-20 mph,A,Fine no high winds,Driver or rider
2020,Slightly injured,Hammersmith,E09000013,30,November,Tuesday,16,1,Built up road,Male,Cyclist,None,Darkness - lights lit,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,Unclassified,Raining no high winds,Driver or rider
2020,Slightly injured,Merton,E09000024,48,August,Thursday,7,1,Built up road,Female,Pedestrian,None,Daylight,Pedestrian,Pedestrian,Wet or damp,Single carriageway,1-20 mph,B,Raining no high winds,Pedestrian
2020,Seriously injured,Lewisham,E09000023,37,December,Monday,6,1,Built up road,Male,Motorcycle 51 - 125cc rider/pass (from 1999),None,Daylight,Motor_Cycle_Rider,Motorcycle,Wet or damp,Dual carriageway,21-30 mph,A,Fog or mist,Driver or rider
2020,Slightly injured,Hackney,E09000012,44,December,Thursday,11,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Single carriageway,1-20 mph,C,Fine no high winds,Driver or rider
2020,Slightly injured,Hounslow,E09000018,30,February,Thursday,17,1,Built up road,Male,Cyclist,None,Daylight,Pedal Cyclist,Pedal cycle,Dry,Roundabout,1-20 mph,Unclassified,Fine no high winds,Driver or rider
